,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
2940,0.398,65.5,4.896,64.5,1617817732.541972,8.399
2941,1.828,64.5,2.025,63.0,1617817733.586624,6.673
2942,0.403,64.5,3.898,63.5,1617817734.6349895,7.395
2943,0.438,65.5,4.936,64.5,1617817735.6832523,8.439
2944,0.398,66.0,5.047,64.5,1617817736.7301733,8.544
2945,1.118,62.0,0.0,61.5,1617817737.7767546,3.773
2946,2.412,64.0,0.0,61.0,1617817738.8350892,5.086
2947,0.403,64.5,3.79,63.5,1617817739.8874087,7.125
2948,0.398,65.5,4.991,64.5,1617817740.9369276,8.636
2949,0.435,66.0,5.181,64.5,1617817741.9862955,8.82
2950,0.399,65.5,4.737,64.5,1617817743.031722,8.399
2951,0.44,65.0,4.32,64.0,1617817744.0812125,7.96
2952,0.397,66.0,5.031,64.5,1617817745.129248,8.689
2953,0.852,65.0,2.519,62.5,1617817746.1783211,6.024
2954,0.993,62.5,0.0,62.5,1617817747.2303784,4.293
2955,0.683,64.0,3.325,63.0,1617817748.2904813,7.652
2956,0.44,65.5,4.4,64.0,1617817749.3350723,7.84
2957,0.516,66.5,4.88,64.5,1617817750.383137,8.57
2958,0.441,65.0,4.447,64.0,1617817751.4303007,7.772
2959,0.444,64.5,3.83,63.5,1617817752.4764185,7.096
2960,0.478,65.5,4.896,64.5,1617817753.5243058,8.479
2961,0.513,66.0,5.212,65.0,1617817754.5695143,9.003
2962,0.91,62.0,0.247,61.5,1617817755.6169305,4.375
2963,0.993,62.0,0.0,62.0,1617817756.6649678,4.293
2964,0.443,64.5,3.83,63.5,1617817757.7095323,7.096
2965,0.44,65.0,4.4,63.5,1617817758.7555285,7.812
2966,0.51,66.0,5.435,65.0,1617817759.810802,9.611
2967,0.444,64.0,3.836,63.5,1617817760.8557653,6.946
2968,0.481,65.0,4.407,64.0,1617817761.9000585,7.812
2969,0.476,66.0,4.88,64.5,1617817762.9488337,8.584
2970,0.48,66.0,4.487,64.0,1617817763.9952385,7.852
2971,0.872,62.0,0.0,61.5,1617817765.0453427,4.051
2972,0.646,64.5,3.502,63.5,1617817766.091237,7.326
2973,0.48,65.0,4.36,64.0,1617817767.1366193,7.812
2974,0.595,66.0,5.062,65.0,1617817768.186416,8.794
2975,0.48,65.5,4.592,64.5,1617817769.2331238,8.04
2976,0.562,65.0,3.778,64.0,1617817770.2847943,7.395
2977,0.441,65.0,4.246,64.0,1617817771.332537,7.88
2978,0.511,66.0,5.335,65.0,1617817772.388565,9.572
2979,1.52,63.0,0.288,61.5,1617817773.4404368,4.574
2980,1.035,62.5,0.0,61.5,1617817774.4889827,3.892
2981,0.48,64.5,3.685,63.5,1617817775.5356858,7.584
2982,0.44,65.0,4.44,64.0,1617817776.5834563,7.76
2983,0.437,65.5,5.07,65.0,1617817777.638051,8.924
2984,0.969,65.5,3.548,64.0,1617817778.6806436,7.096
2985,0.401,65.0,4.253,64.0,1617817779.7304423,7.772
2986,0.398,66.0,4.968,64.5,1617817780.777235,8.544
2987,0.517,65.5,4.816,64.5,1617817781.820922,8.359
2988,1.074,63.0,0.0,62.5,1617817782.871654,4.051
2989,1.635,62.5,0.817,61.5,1617817783.9194431,5.439
2990,0.403,64.5,3.83,63.5,1617817784.9688601,7.096
2991,0.437,66.5,4.999,64.5,1617817786.0172818,8.61
2992,0.437,66.5,4.999,65.0,1617817787.0648167,8.584
2993,0.48,64.0,3.685,63.5,1617817788.1170049,7.812
2994,0.401,65.5,4.447,64.0,1617817789.1645584,7.852
2995,0.398,66.5,5.095,65.0,1617817790.2168872,8.624
2996,1.802,65.0,0.409,62.0,1617817791.27409,5.398
2997,0.995,62.0,0.0,62.0,1617817792.3247592,3.975
2998,0.597,65.5,4.682,64.0,1617817793.368971,8.517
2999,0.401,65.0,4.193,64.0,1617817794.4186966,7.88
3000,0.397,66.0,4.952,64.5,1617817795.4689786,8.675
3001,0.811,65.5,2.637,63.0,1617817796.54411,6.39
3002,0.403,65.0,3.709,63.5,1617817797.5923645,7.096
3003,0.398,65.5,4.968,64.0,1617817798.6417902,8.57
3004,0.437,66.5,5.079,65.0,1617817799.6898744,8.689
3005,0.953,62.5,0.041,62.0,1617817800.7381525,3.649
3006,1.728,64.0,0.0,61.0,1617817801.813281,5.48
3007,0.444,65.0,3.79,63.5,1617817802.8585794,7.096
3008,0.477,66.5,4.928,64.5,1617817803.9046054,8.425
3009,0.591,66.5,5.195,65.0,1617817804.9495094,9.146
3010,0.44,65.0,4.353,64.5,1617817805.9931083,8.107
3011,0.441,65.5,4.487,64.0,1617817807.0426288,7.852
3012,0.476,66.5,5.039,65.0,1617817808.090282,8.61
3013,0.521,65.0,3.858,64.5,1617817809.1481571,7.176
3014,1.074,62.5,0.0,62.0,1617817810.196386,4.093
3015,0.603,64.5,3.737,63.5,1617817811.2421267,7.475
3016,0.48,65.0,4.4,64.0,1617817812.2858837,7.84
3017,0.476,66.0,4.96,65.0,1617817813.3341546,8.57
3018,0.44,65.5,4.48,64.5,1617817814.3832297,7.892
3019,0.484,65.0,3.818,64.0,1617817815.4356475,7.475
3020,0.442,66.0,4.326,64.0,1617817816.4825654,7.96
3021,0.51,66.5,5.374,65.0,1617817817.5371747,9.674
3022,0.992,63.0,0.248,61.5,1617817818.5820603,4.134
3023,0.953,62.5,0.0,62.0,1617817819.632998,3.975
3024,0.442,64.5,3.778,63.5,1617817820.6818006,7.326
3025,0.401,65.0,4.32,64.0,1617817821.7333674,7.812
3026,0.51,67.0,5.444,65.0,1617817822.7877452,9.752
3027,0.444,65.0,3.836,64.0,1617817823.8319564,7.107
3028,0.441,65.5,4.326,64.0,1617817824.877624,7.852
3029,0.398,66.0,5.087,65.5,1617817825.927459,8.439
3030,0.401,65.5,4.487,64.5,1617817826.9737284,7.88
3031,1.157,62.5,0.0,62.5,1617817828.023241,3.892
3032,0.648,64.5,3.149,63.5,1617817829.071135,7.096
3033,0.441,65.0,4.246,64.5,1617817830.117263,7.92
3034,0.437,65.5,5.007,65.0,1617817831.1667464,8.57
3035,0.439,66.0,4.704,65.0,1617817832.2136142,8.213
3036,0.403,65.5,3.83,64.5,1617817833.2689474,7.176
3037,0.361,66.0,4.447,64.5,1617817834.3160434,7.932
3038,0.473,66.5,5.296,65.5,1617817835.371524,9.651
3039,1.805,63.0,0.287,62.5,1617817836.4227383,5.004
3040,1.036,62.0,0.0,62.0,1617817837.4709184,3.933
3041,0.52,64.0,3.64,63.5,1617817838.523879,7.732
3042,0.48,66.0,4.44,64.5,1617817839.57068,7.852
3043,0.437,67.5,5.079,65.0,1617817840.6192865,8.544
3044,1.532,65.5,3.064,64.0,1617817841.6645947,7.176
3045,0.442,66.0,4.173,64.0,1617817842.7089427,7.624
3046,0.437,67.0,5.047,64.5,1617817843.7562644,8.544
3047,0.437,66.5,5.079,65.0,1617817844.804354,8.624
3048,0.953,62.5,0.0,62.5,1617817845.8568327,4.251
3049,1.764,62.5,0.533,61.5,1617817846.9079957,5.086
3050,0.484,64.5,3.749,63.5,1617817847.9522371,7.176
3051,0.477,66.0,4.968,64.0,1617817848.9989204,8.584
3052,0.476,66.5,5.079,65.0,1617817850.0459876,8.65
3053,0.52,65.0,4.273,64.0,1617817851.102512,8.333
3054,0.441,66.0,4.213,64.5,1617817852.1537318,7.852
3055,0.437,66.0,4.856,65.0,1617817853.201317,8.439
3056,1.633,65.0,0.858,62.5,1617817854.2621727,5.398
3057,1.119,62.0,0.0,62.0,1617817855.3045847,3.613
3058,0.641,65.0,4.073,64.5,1617817856.3501046,8.173
3059,0.441,65.5,4.447,64.0,1617817857.3994112,7.732
3060,0.398,67.0,5.047,65.0,1617817858.4454396,8.505
3061,0.401,65.0,3.979,64.0,1617817859.492975,7.136
3062,0.444,64.5,3.628,64.0,1617817860.5437603,7.136
3063,0.437,66.0,5.087,64.5,1617817861.5949392,8.518
3064,0.437,66.5,5.118,65.0,1617817862.64391,8.873
3065,1.076,63.0,0.124,62.5,1617817863.691456,3.815
3066,1.118,62.5,0.0,62.0,1617817864.739137,3.933
3067,0.442,64.5,3.824,63.5,1617817865.7859218,7.407
3068,0.4,66.5,4.752,64.0,1617817866.8324068,8.333
3069,0.47,67.0,5.492,65.5,1617817867.8830645,9.729
3070,0.444,65.0,3.697,65.0,1617817868.9294286,7.732
3071,0.401,65.5,4.454,64.5,1617817869.9785082,7.852
3072,1.456,67.0,5.038,65.5,1617817871.0280566,9.485
3073,0.401,65.5,4.293,64.0,1617817872.081234,7.147
3074,0.996,62.0,0.0,62.0,1617817873.1269395,3.773
3075,0.605,65.0,3.743,63.5,1617817874.1738744,7.366
3076,0.401,65.5,4.28,64.0,1617817875.221115,7.96
3077,0.398,66.5,5.039,64.5,1617817876.271373,8.689
3078,0.441,66.0,4.48,64.5,1617817877.3177023,7.972
3079,0.404,65.0,3.83,64.0,1617817878.3687632,7.176
3080,0.401,66.0,4.48,64.5,1617817879.4174297,7.932
3081,0.432,67.5,5.265,65.0,1617817880.4719832,9.651
3082,1.074,62.5,0.248,61.5,1617817881.5177605,4.217
3083,1.036,62.5,0.0,62.0,1617817882.5626721,3.815
3084,0.484,64.5,3.772,63.5,1617817883.61994,7.475
3085,0.48,66.0,4.44,64.0,1617817884.6676078,7.852
3086,0.511,67.0,5.344,65.0,1617817885.7235017,9.431
3087,0.566,65.5,3.796,64.5,1617817886.7663448,7.026
3088,0.442,66.0,4.414,64.5,1617817887.8139532,7.784
3089,0.478,66.0,4.928,65.0,1617817888.8602946,8.518
3090,0.481,66.0,4.52,64.5,1617817889.9092383,8.0
3091,0.993,63.0,0.0,62.5,1617817890.959154,4.016
3092,0.979,63.5,1.875,62.5,1617817892.0074313,5.716
3093,0.401,65.5,4.293,64.0,1617817893.053613,7.664
3094,0.437,66.0,5.079,65.0,1617817894.1008933,8.65
3095,0.437,66.0,4.968,65.0,1617817895.1576374,8.664
3096,0.403,65.0,3.79,64.0,1617817896.2034242,7.257
3097,0.441,66.5,4.326,64.5,1617817897.250235,7.852
3098,0.474,66.5,5.164,65.5,1617817898.3054194,9.328
3099,1.802,64.5,0.327,62.5,1617817899.3650074,5.365
3100,1.035,63.0,0.0,62.0,1617817900.4158256,4.293
3101,0.44,65.5,4.186,64.0,1617817901.4730732,8.253
3102,0.44,65.5,4.246,64.0,1617817902.5214336,7.92
3103,0.437,66.5,4.856,65.0,1617817903.5698395,8.439
3104,1.904,65.5,2.103,63.5,1617817904.6151829,6.865
3105,0.483,65.0,3.858,64.0,1617817905.6640537,7.475
3106,0.477,66.0,4.928,65.0,1617817906.7106354,8.544
3107,0.477,66.5,5.047,65.0,1617817907.75772,8.624
3108,0.913,62.5,0.0,62.5,1617817908.803163,3.975
3109,2.095,63.0,0.123,61.5,1617817909.8559582,5.21
3110,0.444,65.5,3.83,63.5,1617817910.9048247,7.096
3111,0.476,66.5,5.039,64.5,1617817911.9521825,8.65
3112,0.475,67.0,5.26,65.0,1617817913.0015442,8.938
3113,0.479,65.5,4.856,64.5,1617817914.0481603,8.479
3114,0.481,65.5,4.326,64.5,1617817915.0938146,7.892
3115,0.476,66.5,4.92,65.0,1617817916.1415007,8.624
3116,0.894,65.5,2.438,63.0,1617817917.1926677,6.177
3117,0.993,63.0,0.0,62.5,1617817918.2447731,3.975
3118,0.723,65.0,3.365,64.0,1617817919.2994924,7.92
3119,0.441,65.5,4.407,64.0,1617817920.3460872,7.812
3120,0.477,66.5,4.968,65.0,1617817921.394862,8.544
3121,0.401,66.0,4.454,65.0,1617817922.445352,7.744
3122,0.404,65.0,3.836,64.0,1617817923.4981294,7.067
3123,0.398,67.0,5.055,65.0,1617817924.5477314,8.584
3124,0.436,67.5,5.229,65.5,1617817925.5973856,8.938
3125,1.155,63.0,0.124,62.5,1617817926.6459405,4.217
3126,1.076,62.5,0.0,62.0,1617817927.697227,4.217
3127,0.364,65.0,3.513,64.0,1617817928.751695,7.515
3128,0.401,66.0,4.28,64.5,1617817929.7998166,7.96
3129,0.47,67.5,5.405,65.5,1617817930.8539858,9.752
3130,0.444,65.0,3.674,64.0,1617817931.9090412,7.107
3131,0.481,66.0,4.407,64.5,1617817932.954603,7.852
3132,0.476,67.0,4.96,65.0,1617817934.0026665,8.664
3133,0.441,66.5,4.447,64.5,1617817935.0507257,7.784
3134,0.993,63.0,0.0,62.5,1617817936.0968425,4.016
3135,0.763,65.0,3.657,64.0,1617817937.1467743,7.395
3136,0.481,66.0,4.28,64.5,1617817938.1952596,7.88
3137,0.476,66.5,5.039,65.0,1617817939.2421129,8.61
3138,0.44,66.5,4.48,64.5,1617817940.2882264,7.892
3139,0.444,65.5,3.83,64.0,1617817941.3319535,7.136
3140,0.481,66.5,4.447,64.5,1617817942.375874,7.852
3141,0.51,67.5,5.444,65.5,1617817943.4333313,9.651
3142,1.116,63.5,0.247,62.0,1617817944.4817278,4.251
3143,0.912,63.0,0.0,62.0,1617817945.5309923,3.85
3144,0.443,65.0,3.784,63.5,1617817946.5769286,7.246
3145,0.441,66.0,4.326,64.5,1617817947.619688,7.852
3146,0.513,67.5,5.234,65.5,1617817948.675063,9.391
3147,0.647,65.0,3.715,64.5,1617817949.7214575,7.026
3148,0.481,66.0,4.286,64.5,1617817950.7665021,7.784
3149,0.477,66.5,5.047,65.5,1617817951.8123848,8.544
3150,0.479,67.0,4.704,65.0,1617817952.856075,8.186
3151,0.872,63.0,0.0,63.0,1617817953.9054365,4.093
3152,1.193,63.0,0.903,62.0,1617817954.9513586,4.963
3153,0.444,65.0,3.83,64.0,1617817955.999045,7.176
3154,0.437,66.5,4.968,65.0,1617817957.047403,8.61
3155,0.515,67.0,4.991,65.5,1617817958.0947163,8.769
3156,0.479,65.0,3.92,64.5,1617817959.149796,7.812
3157,0.441,66.5,4.447,64.5,1617817960.1962395,7.852
3158,0.438,67.5,5.047,65.0,1617817961.2432418,8.544
3159,1.758,65.0,0.491,62.5,1617817962.3009112,5.365
3160,0.952,63.0,0.0,62.5,1617817963.3571875,3.892
3161,0.478,65.5,4.928,65.0,1617817964.406849,8.61
3162,0.441,66.5,4.36,64.0,1617817965.452277,8.0
3163,0.437,67.0,4.968,65.0,1617817966.5016658,8.689
3164,2.349,66.0,1.259,63.0,1617817967.5818887,5.911
3165,0.403,65.5,3.79,64.0,1617817968.62823,7.107
3166,0.437,66.5,5.047,65.0,1617817969.6764433,8.505
3167,0.437,67.0,5.126,65.5,1617817970.727679,8.479
3168,1.036,63.0,0.041,63.0,1617817971.7760172,3.732
3169,2.375,63.5,0.041,61.5,1617817972.8345656,4.889
3170,0.403,65.5,3.83,64.0,1617817973.8851278,7.176
3171,0.437,66.5,5.007,65.0,1617817974.9337962,8.689
3172,0.436,67.5,5.22,65.5,1617817975.9815657,8.899
3173,0.4,66.5,4.824,65.0,1617817977.027676,8.439
3174,0.441,66.0,4.326,64.5,1617817978.0756378,7.96
3175,0.517,67.0,4.999,65.5,1617817979.1240904,8.624
3176,1.058,65.5,1.953,63.5,1617817980.1779506,6.064
3177,1.035,63.0,0.0,62.5,1617817981.2303002,4.293
3178,0.645,64.5,3.456,64.0,1617817982.2858145,7.407
3179,0.48,66.0,4.4,65.0,1617817983.3307118,7.88
3180,0.515,67.0,4.92,65.0,1617817984.379506,8.61
3181,0.441,66.5,4.447,65.0,1617817985.4259303,7.852
3182,0.444,65.5,3.83,64.5,1617817986.4713616,7.176
3183,0.478,66.5,4.968,65.0,1617817987.5171204,8.544
3184,0.474,67.5,5.251,65.5,1617817988.5667784,9.057
3185,1.035,63.5,0.248,63.0,1617817989.620022,4.293
3186,1.076,63.0,0.0,62.5,1617817990.6710649,4.175
3187,0.443,65.5,3.824,64.0,1617817991.7172883,7.217
3188,0.48,66.0,4.4,64.5,1617817992.7604935,7.92
3189,0.588,67.5,5.335,65.5,1617817993.8150988,9.674
3190,0.485,65.0,3.876,64.5,1617817994.8594317,6.986
3191,0.481,66.0,4.407,64.5,1617817995.9060643,7.852
3192,0.477,67.0,4.968,65.5,1617817996.9560232,8.689
3193,0.441,66.5,4.487,65.5,1617817998.0013747,7.852
3194,0.993,62.5,0.0,62.5,1617817999.0484316,4.016
3195,0.764,65.5,3.502,64.0,1617818000.0928993,7.326
3196,0.481,65.5,4.366,64.5,1617818001.1388006,7.812
3197,0.517,67.0,5.079,65.5,1617818002.1864839,8.544
3198,0.48,66.5,4.632,65.0,1617818003.2332788,8.04
3199,0.483,65.5,3.824,64.0,1617818004.2791624,7.366
3200,0.441,66.0,4.286,65.0,1617818005.32909,7.932
3201,0.551,67.0,5.226,65.5,1617818006.3846085,9.548
3202,1.561,64.5,0.287,62.5,1617818007.43305,4.732
3203,1.076,63.0,0.0,62.5,1617818008.480322,4.051
3204,0.481,65.5,3.772,64.0,1617818009.52489,7.515
3205,0.441,67.0,4.44,65.0,1617818010.5729592,7.812
3206,0.476,68.0,5.212,65.5,1617818011.6283796,9.264
3207,0.969,66.0,3.513,64.5,1617818012.670256,7.107
3208,0.442,65.5,4.414,65.0,1617818013.7201023,7.744
3209,0.437,67.0,4.888,65.5,1617818014.766752,8.544
3210,0.556,67.5,4.809,65.0,1617818015.816325,8.439
3211,1.035,63.5,0.0,62.5,1617818016.8681288,3.933
3212,1.674,63.5,0.858,62.5,1617818017.9186068,5.398
3213,0.403,65.5,3.87,64.0,1617818018.9683661,7.096
3214,0.398,67.0,5.079,65.0,1617818020.0172682,8.584
3215,0.398,67.0,5.047,65.0,1617818021.0655541,8.624
3216,0.52,65.0,3.725,64.5,1617818022.1164541,7.812
3217,0.441,66.5,4.447,65.0,1617818023.1614444,7.852
3218,0.438,67.0,5.087,65.5,1617818024.2145236,8.584
3219,1.638,65.5,0.368,62.5,1617818025.2827122,5.561
3220,0.995,63.5,0.0,62.5,1617818026.3334966,4.093
3221,0.476,66.0,4.999,65.0,1617818027.3903744,8.531
3222,0.44,66.5,4.44,65.0,1617818028.4373446,7.84
3223,0.437,66.5,5.039,65.5,1617818029.4875505,8.61
3224,2.345,66.0,1.379,63.5,1617818030.5391018,6.177
3225,0.403,66.0,3.83,64.5,1617818031.585125,7.136
3226,0.438,66.5,5.087,65.5,1617818032.6351624,8.584
3227,0.437,67.0,5.158,65.5,1617818033.6846254,8.769
3228,1.159,63.0,0.041,63.0,1617818034.7288268,3.732
3229,0.829,64.5,0.0,63.5,1617818035.8055246,5.128
3230,0.483,65.0,3.824,64.5,1617818036.8508625,7.246
3231,0.478,66.5,4.848,65.0,1617818037.899231,8.505
3232,0.551,67.0,5.335,66.0,1617818038.9472625,9.446
3233,0.565,66.0,3.542,64.5,1617818039.9954376,7.624
3234,0.441,66.0,4.447,65.0,1617818041.0414147,7.852
3235,0.476,67.0,4.999,65.5,1617818042.0894191,8.664
3236,0.52,66.5,4.487,65.0,1617818043.1376336,7.852
3237,1.035,63.0,0.0,63.0,1617818044.1870403,4.375
3238,0.644,65.5,3.772,64.0,1617818045.2322333,7.503
3239,0.48,66.0,4.44,64.5,1617818046.2767596,7.852
3240,0.437,67.5,4.92,65.0,1617818047.3243043,8.61
3241,0.441,66.5,4.447,65.0,1617818048.3738918,8.04
3242,0.522,65.5,3.818,64.5,1617818049.4239388,7.435
3243,0.48,67.0,4.632,65.0,1617818050.4691017,8.253
3244,0.549,68.0,5.513,66.0,1617818051.5230827,9.792
3245,0.952,64.0,0.247,62.5,1617818052.5761833,4.375
3246,0.91,63.0,0.0,63.0,1617818053.6241148,4.134
3247,0.522,65.5,3.818,64.5,1617818054.6739595,7.395
3248,0.441,66.0,4.246,65.0,1617818055.7236965,7.88
3249,0.472,67.5,5.374,65.5,1617818056.7806642,9.651
3250,0.444,65.5,3.836,64.5,1617818057.8245914,6.986
3251,0.441,66.0,4.246,64.5,1617818058.8745215,7.852
3252,0.437,67.0,5.087,65.0,1617818059.9248638,8.624
3253,0.4,66.5,4.487,65.0,1617818060.9703465,7.892
3254,1.035,63.5,0.0,62.5,1617818062.0193331,3.773
3255,0.689,64.5,2.835,64.0,1617818063.0710816,6.673
3256,0.441,66.0,4.206,64.5,1617818064.1198142,7.88
3257,0.437,67.5,4.968,65.0,1617818065.168821,8.65
3258,0.517,67.5,4.809,65.5,1617818066.2175481,8.439
3259,0.403,66.0,3.83,64.5,1617818067.2725573,7.326
3260,0.401,67.0,4.4,65.0,1617818068.3184917,7.892
3261,0.432,67.5,5.265,66.0,1617818069.3745396,9.611
3262,1.723,65.5,0.286,62.5,1617818070.4256556,5.169
3263,0.993,63.5,0.0,62.5,1617818071.4755328,4.093
3264,0.56,65.5,3.64,64.0,1617818072.5281532,7.732
3265,0.44,66.0,4.44,65.0,1617818073.5718832,7.88
3266,0.437,67.0,5.087,65.0,1617818074.6222708,8.544
3267,1.529,66.0,3.18,65.0,1617818075.664308,7.286
3268,0.442,66.5,4.293,65.0,1617818076.709602,7.704
3269,0.477,67.0,5.087,65.5,1617818077.7577803,8.584
3270,0.476,67.0,5.039,66.0,1617818078.8163795,8.65
3271,1.074,63.5,0.0,63.0,1617818079.8648162,4.093
3272,1.761,64.0,0.614,62.0,1617818080.9161358,5.324
3273,0.444,65.5,3.79,64.5,1617818081.9608004,7.136
3274,0.437,67.0,5.047,65.5,1617818083.007336,8.584
3275,0.437,67.5,5.118,65.5,1617818084.056131,8.689
3276,0.479,66.0,4.385,65.0,1617818085.1133924,8.399
3277,0.441,66.5,4.286,64.5,1617818086.1611705,7.88
3278,0.437,67.5,5.007,65.5,1617818087.209884,8.65
3279,1.755,64.5,0.654,63.0,1617818088.271332,5.561
3280,0.995,63.0,0.0,62.5,1617818089.3179843,3.933
3281,0.478,66.5,4.809,65.0,1617818090.3645806,8.61
3282,0.401,66.5,4.36,65.0,1617818091.4115956,7.92
3283,0.398,67.0,4.92,65.5,1617818092.4615397,8.65
3284,0.895,66.5,1.823,63.0,1617818093.5365686,6.684
3285,0.403,66.0,3.79,65.0,1617818094.5823288,7.136
3286,0.437,67.0,5.047,65.5,1617818095.6309595,8.544
3287,0.437,67.5,5.158,66.0,1617818096.6809099,8.769
3288,0.912,63.5,0.041,63.0,1617818097.7267797,3.732
3289,0.87,65.0,0.0,63.5,1617818098.7975657,4.32
3290,0.403,65.5,3.824,64.0,1617818099.843462,7.205
3291,0.398,67.5,4.92,65.0,1617818100.8903465,8.531
3292,0.434,67.5,5.243,65.5,1617818101.9374115,9.146
3293,0.402,66.0,4.08,65.0,1617818102.982129,7.987
3294,0.401,66.5,4.48,65.0,1617818104.0305943,7.92
3295,0.398,68.0,5.07,65.5,1617818105.0790315,8.794
3296,0.441,66.0,4.093,64.5,1617818106.1293705,7.286
3297,0.953,63.0,0.0,63.0,1617818107.1777606,4.217
3298,0.563,66.0,3.766,64.5,1617818108.2288716,7.692
3299,0.441,66.5,4.48,65.0,1617818109.278698,7.88
3300,0.516,67.0,4.999,65.5,1617818110.3257494,8.584
3301,0.441,67.0,4.4,65.0,1617818111.3752332,8.0
3302,0.524,65.5,3.852,64.5,1617818112.4275653,7.515
3303,0.481,67.0,4.52,65.5,1617818113.4739058,8.067
3304,0.549,68.0,5.483,66.0,1617818114.5286355,9.831
3305,0.909,64.0,0.247,62.5,1617818115.5776074,4.334
3306,0.993,63.5,0.0,62.5,1617818116.6249292,3.933
3307,0.562,65.5,3.778,64.5,1617818117.6741524,7.435
3308,0.441,66.5,4.366,64.5,1617818118.721716,7.88
3309,0.55,68.0,5.374,66.0,1617818119.7748506,9.611
3310,0.485,65.5,3.836,65.0,1617818120.8186545,6.986
3311,0.441,66.0,4.487,65.0,1617818121.8688087,7.784
3312,0.438,67.5,5.015,65.5,1617818122.917304,8.518
3313,0.44,66.5,4.48,65.5,1617818123.9644232,7.96
3314,1.074,63.0,0.0,63.0,1617818125.0119145,3.975
3315,0.613,65.0,1.959,63.5,1617818126.0623024,5.942
3316,0.401,66.5,4.366,64.5,1617818127.1120906,7.732
3317,0.437,67.5,4.928,65.5,1617818128.16118,8.505
3318,0.516,67.0,4.848,65.5,1617818129.215296,8.584
3319,0.403,66.0,3.87,65.0,1617818130.2706525,7.286
3320,0.401,67.5,4.44,65.0,1617818131.316982,7.92
3321,0.432,68.0,5.374,65.5,1617818132.371665,9.69
3322,1.643,64.0,0.287,63.0,1617818133.4196775,5.004
3323,1.036,63.0,0.0,63.0,1617818134.465894,4.01
3324,0.481,65.5,3.766,64.5,1617818135.512384,7.664
3325,0.361,66.5,4.48,65.0,1617818136.5612695,7.852
3326,0.476,68.5,5.212,66.0,1617818137.617449,9.304
3327,0.969,65.5,3.548,65.0,1617818138.6599438,7.096
3328,0.441,66.0,4.213,65.0,1617818139.7077088,7.892
3329,0.477,67.5,4.968,65.5,1617818140.7559566,8.584
3330,0.478,67.0,4.816,65.5,1617818141.8016796,8.333
3331,0.955,63.0,0.0,63.0,1617818142.8498855,4.016
3332,1.807,64.0,0.328,62.0,1617818143.9000592,5.086
3333,0.483,65.5,3.663,64.0,1617818144.9452698,7.205
3334,0.476,67.0,4.88,65.5,1617818145.995281,8.531
3335,0.515,67.5,5.031,65.5,1617818147.043237,8.755
3336,0.518,66.0,4.313,65.0,1617818148.1066363,8.213
3337,0.401,66.5,4.447,65.5,1617818149.1535428,7.852
3338,0.437,68.0,5.079,65.5,1617818150.203803,8.65
3339,1.424,65.5,1.383,63.5,1617818151.25601,5.87
3340,1.155,63.5,0.0,63.0,1617818152.3065732,3.969
3341,0.638,66.0,4.458,65.0,1617818153.354871,8.505
3342,0.401,67.0,4.487,65.0,1617818154.4049299,7.772
3343,0.398,67.5,5.087,65.5,1617818155.4530005,8.65
3344,0.402,65.5,3.709,65.0,1617818156.499586,6.946
3345,0.403,65.5,3.83,64.5,1617818157.5503352,7.176
3346,0.398,67.5,5.055,65.5,1617818158.5977228,8.584
3347,0.396,67.0,5.268,65.5,1617818159.648431,8.978
3348,1.116,63.5,0.124,63.5,1617818160.6979427,4.251
3349,1.078,63.0,0.0,63.0,1617818161.746935,3.975
3350,0.442,65.5,3.812,64.5,1617818162.795477,7.475
3351,0.4,67.0,4.665,65.0,1617818163.8436863,8.253
3352,0.471,67.5,5.513,66.0,1617818164.8961933,9.752
3353,0.444,65.0,3.306,64.5,1617818165.9505062,7.286
3354,0.441,67.0,4.447,65.0,1617818166.9957106,7.892
3355,0.517,67.0,4.928,66.0,1617818168.042976,8.584
3356,0.481,67.0,4.487,65.5,1617818169.0926032,7.852
3357,0.992,63.5,0.0,63.0,1617818170.1476169,4.134
3358,0.723,66.0,3.737,65.0,1617818171.1966844,7.435
3359,0.48,66.5,4.32,65.0,1617818172.2418048,7.852
3360,0.437,67.0,5.118,65.5,1617818173.2913194,8.544
3361,0.48,66.5,4.48,65.5,1617818174.337097,7.892
3362,0.444,66.0,3.83,64.5,1617818175.3881116,7.136
3363,0.401,66.5,4.527,65.0,1617818176.4374647,7.784
3364,0.472,67.0,5.374,66.0,1617818177.492272,9.69
3365,1.033,64.0,0.289,62.5,1617818178.5399678,4.093
3366,0.953,63.5,0.0,62.5,1617818179.5877287,3.732
3367,0.443,65.5,3.784,64.5,1617818180.633852,7.205
3368,0.441,67.0,4.326,65.0,1617818181.6803935,7.812
3369,0.592,67.0,5.265,66.0,1617818182.7366781,9.548
3370,0.647,65.5,3.715,65.0,1617818183.7810426,7.056
3371,0.441,66.0,4.326,65.0,1617818184.8273318,7.812
3372,0.438,67.5,5.007,65.5,1617818185.8750727,8.584
3373,0.438,67.5,4.744,65.5,1617818186.9213262,8.266
3374,1.035,63.5,0.0,63.0,1617818187.9771843,3.969
3375,0.738,64.0,1.717,63.0,1617818189.0233424,5.789
3376,0.402,65.5,4.173,65.0,1617818190.070161,7.732
3377,0.437,67.0,5.047,65.5,1617818191.1178923,8.65
3378,0.437,67.5,5.126,66.0,1617818192.1708417,8.808
