,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
1341,0.352,40.5,4.723,39.0,1614748069.7196355,8.237
1342,1.52,38.0,0.2,37.0,1614748070.7671723,4.36
1343,0.884,37.5,0.12,36.0,1614748071.8123517,3.778
1344,0.355,39.5,3.282,37.5,1614748072.856041,6.249
1345,0.315,40.0,3.751,37.5,1614748073.9074795,6.741
1346,0.313,40.5,4.731,39.0,1614748074.9647608,8.016
1347,0.992,39.0,2.852,38.0,1614748076.0011702,5.942
1348,0.316,40.0,3.751,38.0,1614748077.048881,6.515
1349,0.314,40.5,4.55,38.5,1614748078.1016734,7.571
1350,0.275,40.5,4.59,38.5,1614748079.1485662,7.454
1351,0.805,37.5,0.481,36.5,1614748080.1929953,3.932
1352,1.56,38.0,0.16,36.0,1614748081.2368035,4.286
1353,0.277,39.0,3.208,37.5,1614748082.286005,6.021
1354,0.314,40.0,4.433,38.5,1614748083.3363707,7.454
1355,0.314,40.5,4.55,38.5,1614748084.3913014,7.493
1356,0.275,40.0,3.936,38.0,1614748085.4451005,7.163
1357,0.276,40.0,3.942,38.0,1614748086.4930692,6.673
1358,0.314,40.5,4.472,38.5,1614748087.5394204,7.387
1359,0.877,38.0,1.357,37.0,1614748088.5936363,4.872
1360,0.845,37.0,0.04,35.5,1614748089.6414828,3.381
1361,0.51,39.5,4.237,38.5,1614748090.6860929,7.532
1362,0.276,39.5,3.824,38.0,1614748091.7399757,6.741
1363,0.275,40.0,4.433,38.0,1614748092.7957208,7.454
1364,0.556,40.5,2.308,37.0,1614748093.8643513,5.564
1365,0.317,39.0,3.288,37.5,1614748094.9121697,6.021
1366,0.314,40.0,4.44,38.5,1614748095.9599183,7.426
1367,0.314,40.5,4.55,38.5,1614748097.012932,7.532
1368,0.805,37.5,0.12,36.5,1614748098.057802,3.381
1369,0.725,37.0,0.08,35.5,1614748099.1026502,3.225
1370,0.277,39.0,3.327,37.5,1614748100.1526163,6.1
1371,0.275,41.0,4.29,38.0,1614748101.2021034,7.084
1372,0.312,40.5,4.949,38.5,1614748102.252411,8.432
1373,0.277,38.5,3.055,37.5,1614748103.3031287,5.912
1374,0.276,40.5,3.869,38.0,1614748104.3463843,6.633
1375,0.275,40.0,4.55,38.5,1614748105.4036198,7.426
1376,0.276,40.5,3.988,38.5,1614748106.456264,6.78
1377,0.964,37.5,0.12,36.0,1614748107.5007792,3.502
1378,0.514,39.0,3.322,38.0,1614748108.5492702,6.446
1379,0.276,40.0,3.948,38.0,1614748109.5995512,6.741
1380,0.275,40.0,4.393,38.5,1614748110.6511433,7.493
1381,0.236,40.5,4.021,38.5,1614748111.6996481,6.78
1382,0.277,39.0,3.327,37.5,1614748112.762884,5.982
1383,0.315,39.0,3.981,38.0,1614748113.815616,6.673
1384,0.351,41.0,4.794,38.5,1614748114.8661084,8.496
1385,0.884,38.0,0.321,36.5,1614748115.9105823,3.892
1386,0.805,37.5,0.12,36.0,1614748116.954903,3.577
1387,0.316,39.5,3.367,38.0,1614748117.999464,6.061
1388,0.315,40.0,3.942,38.0,1614748119.0467894,6.702
1389,0.312,41.0,4.794,38.5,1614748120.1024454,8.496
1390,0.357,39.0,3.333,38.0,1614748121.1552305,5.832
1391,0.276,40.0,3.909,38.0,1614748122.2105541,6.594
1392,0.314,40.5,4.59,38.5,1614748123.2601368,7.454
1393,0.276,40.5,3.942,38.0,1614748124.3084986,6.82
1394,0.846,37.5,0.0,38.0,1614748125.3495135,3.144
1395,0.556,39.0,2.464,37.5,1614748126.3974555,5.713
1396,0.316,39.5,3.784,38.0,1614748127.444609,6.662
1397,0.314,40.5,4.433,38.5,1614748128.4979994,7.426
1398,0.392,40.5,4.276,38.5,1614748129.5439367,7.309
1399,0.277,39.5,3.327,37.5,1614748130.5933423,6.061
1400,0.276,40.0,3.83,38.0,1614748131.647619,6.741
1401,0.313,41.0,4.723,38.5,1614748132.7059104,8.315
1402,1.482,38.5,0.16,36.5,1614748133.7570474,4.48
1403,0.806,37.0,0.12,36.0,1614748134.8007734,3.421
1404,0.314,38.5,3.503,37.5,1614748135.855836,6.741
1405,0.276,40.0,3.902,37.5,1614748136.9124131,6.702
1406,0.938,41.5,4.379,38.5,1614748137.9538603,8.055
1407,1.703,39.0,1.977,38.0,1614748138.9950504,6.328
1408,0.789,40.0,3.311,37.5,1614748140.0354462,6.741
1409,0.235,40.5,4.472,38.0,1614748141.0860531,7.493
1410,0.314,40.5,4.433,38.5,1614748142.1395125,7.426
1411,0.806,37.5,0.12,36.5,1614748143.1884556,3.341
1412,1.52,37.5,0.28,36.0,1614748144.239729,4.52
1413,0.317,38.5,3.288,37.5,1614748145.2881315,6.021
1414,1.057,40.0,4.269,38.5,1614748146.327471,7.833
1415,0.313,40.5,4.55,38.5,1614748147.3803918,7.611
1416,0.314,39.5,4.014,38.0,1614748148.4334738,7.045
1417,0.315,40.0,3.942,38.0,1614748149.4795952,6.741
1418,0.314,40.5,4.519,38.0,1614748150.5312402,7.426
1419,0.918,39.0,1.317,37.0,1614748151.5754647,4.792
1420,0.803,37.5,0.12,36.0,1614748152.6251378,3.697
1421,0.591,39.5,3.581,37.5,1614748153.668155,7.202
1422,0.315,40.0,3.942,38.0,1614748154.7170954,6.673
1423,0.314,40.5,4.519,38.5,1614748155.765644,7.387
1424,0.473,40.5,3.902,38.0,1614748156.8085988,6.859
1425,0.277,39.0,3.327,38.0,1614748157.8607876,5.982
1426,0.275,40.5,4.401,38.0,1614748158.911947,7.309
1427,0.313,40.5,4.731,38.5,1614748159.96724,7.833
1428,0.805,37.5,0.16,36.5,1614748161.013817,3.617
1429,0.885,37.0,0.12,35.5,1614748162.056921,3.341
1430,0.317,38.5,3.208,37.5,1614748163.1092708,6.061
1431,0.275,39.5,3.936,38.0,1614748164.1569767,6.899
1432,0.312,40.5,5.019,38.5,1614748165.209127,8.691
1433,1.184,40.0,3.351,38.0,1614748166.2508006,6.633
1434,0.276,40.0,3.981,38.0,1614748167.3009818,6.712
1435,0.314,40.0,4.472,38.5,1614748168.34996,7.387
1436,0.276,39.5,3.863,38.0,1614748169.3990211,6.82
1437,0.885,37.0,0.241,36.0,1614748170.4428377,3.462
1438,0.516,38.5,2.618,37.5,1614748171.4914975,5.872
1439,0.315,39.5,3.909,38.0,1614748172.5401638,6.594
1440,0.275,40.5,4.59,38.0,1614748173.5870316,7.532
1441,0.275,40.0,4.172,38.5,1614748174.6324651,6.899
1442,0.316,39.0,3.248,38.0,1614748175.6840718,6.209
1443,0.591,40.0,3.902,38.0,1614748176.7285275,6.859
1444,0.312,40.5,4.88,38.5,1614748177.779846,8.237
1445,1.442,38.5,0.16,36.5,1614748178.8376064,4.246
1446,0.646,37.0,0.04,35.5,1614748179.8836017,3.064
1447,0.277,39.0,3.288,37.5,1614748180.935892,6.18
1448,0.276,39.5,3.745,38.0,1614748181.9858096,6.702
1449,0.235,40.5,4.653,38.5,1614748183.0416129,7.938
1450,0.714,39.0,3.09,38.0,1614748184.0864177,5.982
1451,0.276,39.5,3.909,38.0,1614748185.1401033,6.594
1452,0.353,40.0,4.354,38.0,1614748186.1929836,7.466
1453,0.353,40.0,4.393,38.0,1614748187.2536469,7.348
1454,0.764,38.0,0.12,36.5,1614748188.3034673,3.462
1455,0.761,38.0,1.28,36.5,1614748189.3447897,4.44
1456,0.316,40.0,3.559,37.5,1614748190.3851178,6.407
1457,0.314,41.0,4.472,38.0,1614748191.435476,7.426
1458,0.314,40.5,4.55,38.0,1614748192.4808862,7.414
1459,0.355,39.0,3.198,37.5,1614748193.5270896,6.515
1460,0.315,40.5,3.942,37.5,1614748194.5746262,6.741
1461,0.275,41.0,4.597,38.5,1614748195.633704,7.426
1462,1.517,38.5,0.439,37.0,1614748196.6904664,4.752
1463,0.966,37.0,0.12,36.0,1614748197.7304964,3.381
1464,0.314,39.0,3.975,37.5,1614748198.7856092,6.978
1465,0.276,40.0,3.869,38.0,1614748199.8311386,6.712
1466,0.275,41.0,4.487,38.0,1614748200.8800714,7.348
1467,1.634,38.0,1.393,37.5,1614748201.9229288,5.683
1468,0.317,39.0,3.293,38.0,1614748202.968505,6.259
1469,0.275,40.0,4.55,38.5,1614748204.019676,7.387
1470,0.275,40.5,4.479,38.5,1614748205.0687144,7.466
1471,0.606,38.0,0.0,36.0,1614748206.1185334,3.109
1472,1.963,38.5,0.04,36.0,1614748207.1671922,4.366
1473,0.277,39.5,3.095,38.0,1614748208.2156663,6.061
1474,0.314,41.0,4.597,38.5,1614748209.2622552,7.466
1475,0.313,41.5,4.707,39.0,1614748210.3148239,7.728
1476,0.314,40.5,4.44,39.0,1614748211.3685026,7.387
1477,0.315,41.0,3.909,39.0,1614748212.4188485,6.752
1478,0.314,41.5,4.401,39.0,1614748213.4718592,7.387
1479,0.798,39.0,1.634,38.0,1614748214.519266,4.952
1480,0.806,38.0,0.04,38.5,1614748215.565073,3.502
1481,0.475,40.0,3.243,38.5,1614748216.6170971,6.407
1482,1.141,41.0,3.693,39.0,1614748217.6600509,7.281
1483,0.314,41.0,4.479,39.5,1614748218.7096875,7.32
1484,0.355,41.0,3.751,39.0,1614748219.7603972,6.712
1485,0.316,40.5,3.208,39.0,1614748220.812004,6.14
1486,0.276,42.0,3.869,39.0,1614748221.8648934,6.752
1487,0.273,42.0,4.801,40.0,1614748222.9220796,8.315
1488,0.767,39.0,0.12,38.0,1614748223.965756,3.306
1489,0.925,39.0,0.04,37.5,1614748225.0097609,3.427
1490,0.317,41.0,3.367,39.0,1614748226.0534823,6.031
1491,0.355,41.5,3.948,39.5,1614748227.1039593,6.752
1492,0.312,42.5,4.84,40.5,1614748228.1573424,8.549
1493,0.317,41.0,3.298,40.0,1614748229.2039511,5.762
1494,0.316,41.5,3.751,40.0,1614748230.257696,6.565
1495,0.354,42.0,4.519,40.5,1614748231.3069193,7.505
1496,0.276,42.0,3.909,40.5,1614748232.356456,6.791
1497,0.966,39.5,0.12,38.0,1614748233.3974762,3.386
1498,0.555,41.0,2.852,39.5,1614748234.4427915,6.1
1499,0.355,41.5,3.672,40.0,1614748235.4857228,6.594
1500,0.314,42.5,4.401,40.5,1614748236.5331957,7.387
1501,1.018,43.0,4.151,41.0,1614748237.5804615,7.728
1502,0.317,41.0,3.248,40.0,1614748238.624123,6.1
1503,0.316,42.0,3.711,40.5,1614748239.673189,6.673
1504,0.274,43.0,4.66,41.0,1614748240.725821,7.911
1505,1.48,42.0,0.2,39.0,1614748241.7740457,4.6
1506,0.767,40.0,0.04,38.0,1614748242.8191142,3.225
1507,0.394,41.5,3.159,40.0,1614748243.8649185,6.565
1508,0.276,42.0,3.869,40.5,1614748244.9125066,6.633
1509,0.314,43.0,4.44,40.5,1614748245.9614356,7.281
1510,2.175,42.5,2.017,41.0,1614748247.0137403,6.633
1511,0.277,42.0,3.486,41.0,1614748248.0614195,6.338
1512,0.314,43.5,4.361,41.5,1614748249.1083806,7.387
1513,0.314,43.5,4.401,41.5,1614748250.1523962,7.348
1514,0.766,40.5,0.161,39.0,1614748251.1968188,3.427
1515,1.404,40.5,0.4,39.0,1614748252.2380352,4.447
1516,0.317,42.0,3.253,40.5,1614748253.2877426,5.991
1517,0.314,43.5,4.401,41.0,1614748254.3386207,7.32
1518,0.353,43.5,4.519,41.5,1614748255.3898048,7.505
1519,0.315,42.5,3.936,41.0,1614748256.4392781,7.056
1520,0.984,43.5,3.778,41.5,1614748257.4765358,7.163
1521,0.314,44.0,4.401,41.5,1614748258.528098,7.426
1522,0.917,41.5,1.555,40.5,1614748259.5739727,5.143
1523,0.726,40.5,0.04,39.0,1614748260.6201735,3.502
1524,0.593,43.0,3.159,41.0,1614748261.664045,6.938
1525,0.316,44.0,3.869,41.5,1614748262.713127,6.712
1526,0.314,43.5,4.361,42.0,1614748263.7685504,7.32
1527,0.315,43.0,3.948,41.5,1614748264.8154016,6.712
1528,0.277,43.5,3.293,41.5,1614748265.8587554,6.031
1529,0.98,44.5,4.269,42.0,1614748266.9005613,7.872
1530,0.351,44.5,4.762,42.0,1614748267.9599216,8.471
1531,0.924,41.5,0.12,40.0,1614748269.0013897,3.778
1532,0.806,41.0,0.04,39.5,1614748270.0500655,3.502
1533,0.396,43.0,3.01,42.0,1614748271.1063418,6.407
1534,0.316,43.0,3.79,42.0,1614748272.1580892,6.565
1535,0.312,44.5,4.723,42.5,1614748273.2087808,8.432
1536,0.317,43.0,3.333,42.0,1614748274.2528117,5.832
1537,0.315,44.5,3.909,42.0,1614748275.2953463,6.712
1538,0.393,45.0,4.44,42.5,1614748276.3363597,7.426
1539,0.355,43.5,3.863,42.5,1614748277.3826482,6.899
1540,0.807,41.5,0.08,40.0,1614748278.4281013,3.542
1541,0.554,43.5,3.129,42.0,1614748279.4728608,6.298
1542,0.315,44.0,3.948,42.5,1614748280.5225084,6.752
1543,0.314,44.5,4.401,42.5,1614748281.5735655,7.426
1544,0.315,44.0,3.942,43.0,1614748282.6236408,6.859
1545,0.316,44.0,3.406,42.5,1614748283.6718478,6.219
1546,0.316,43.5,3.79,42.5,1614748284.7205386,6.791
1547,0.312,45.5,4.919,43.0,1614748285.772863,8.588
1548,1.402,43.0,0.32,41.0,1614748286.818434,4.093
1549,0.846,41.5,0.04,42.5,1614748287.864112,3.346
1550,0.316,43.0,3.282,42.0,1614748288.9066854,6.328
1551,0.315,44.5,3.988,42.5,1614748289.9597564,6.673
1552,0.353,45.5,4.59,43.0,1614748291.0092423,7.951
1553,0.912,44.0,3.01,43.0,1614748292.045401,6.071
1554,0.355,44.5,3.869,42.5,1614748293.102095,6.605
1555,0.354,44.5,4.44,43.5,1614748294.1549432,7.348
1556,0.354,45.0,4.361,43.5,1614748295.2092342,7.426
1557,1.006,42.5,0.0,43.0,1614748296.2483327,3.427
1558,1.041,43.0,0.961,41.5,1614748297.285116,4.447
1559,0.317,44.0,3.367,43.0,1614748298.3337352,6.18
1560,0.314,45.0,4.479,43.5,1614748299.3865197,7.544
1561,0.314,46.0,4.55,44.0,1614748300.436345,7.466
1562,0.314,45.0,4.047,43.5,1614748301.4912524,7.387
1563,0.315,44.5,3.79,44.0,1614748302.5341594,6.791
1564,0.354,45.5,4.283,44.0,1614748303.5843382,7.32
1565,1.32,44.0,0.64,42.0,1614748304.6291895,4.56
1566,0.766,42.5,0.12,42.0,1614748305.6823583,3.542
1567,0.354,45.5,4.401,43.5,1614748306.7321103,7.505
1568,0.315,45.5,3.83,43.5,1614748307.780505,6.791
1569,0.393,45.5,4.44,44.0,1614748308.8342896,7.466
1570,0.558,44.5,2.116,43.0,1614748309.8983538,4.952
1571,0.317,44.5,3.208,43.5,1614748310.9467459,6.1
1572,0.353,46.0,4.401,44.5,1614748311.9987924,7.466
1573,0.314,46.0,4.55,44.5,1614748313.052877,7.544
1574,0.767,43.0,0.161,44.0,1614748314.0977538,3.265
1575,1.682,44.0,0.04,41.5,1614748315.151695,4.52
1576,0.356,45.0,3.327,43.5,1614748316.1925519,6.219
1577,0.394,47.0,4.211,44.5,1614748317.2352638,7.163
1578,0.351,47.0,4.91,45.0,1614748318.2889385,8.613
1579,0.278,44.5,3.095,44.0,1614748319.3480139,5.872
1580,0.276,46.0,3.83,44.0,1614748320.3927448,6.712
1581,0.314,46.5,4.558,45.0,1614748321.4416912,7.426
1582,0.276,46.0,3.948,44.5,1614748322.4900181,6.712
1583,0.806,43.5,0.161,42.5,1614748323.5392156,3.542
1584,0.554,45.5,3.361,44.0,1614748324.5827157,6.328
1585,0.316,45.5,3.784,44.5,1614748325.6333685,6.831
1586,0.314,47.5,4.558,45.0,1614748326.681285,7.387
1587,0.473,46.5,3.902,44.5,1614748327.72552,6.978
1588,0.356,46.0,3.243,44.0,1614748328.7740955,6.298
1589,0.315,46.5,3.942,44.5,1614748329.821122,6.978
1590,0.312,47.0,4.84,45.0,1614748330.8784616,8.51
1591,1.046,44.0,0.161,43.0,1614748331.9209177,3.462
1592,0.726,43.0,0.08,42.0,1614748332.9655242,3.265
1593,0.316,45.5,3.406,44.5,1614748334.0137737,6.219
1594,0.315,46.5,3.83,44.5,1614748335.0609093,6.752
1595,0.391,47.0,4.723,45.5,1614748336.1131277,8.432
1596,0.357,45.5,3.372,45.0,1614748337.161618,5.952
1597,0.316,46.5,3.83,44.5,1614748338.2155976,6.831
1598,0.275,47.5,4.479,45.0,1614748339.2669125,7.505
1599,0.236,47.0,3.981,45.0,1614748340.3244185,6.899
1600,0.845,44.0,0.281,43.5,1614748341.3758578,3.778
1601,0.674,45.5,2.852,45.0,1614748342.4239473,6.219
1602,0.355,47.0,3.83,45.0,1614748343.471078,6.752
1603,0.353,47.5,4.479,45.5,1614748344.5190656,7.466
1604,0.314,47.5,4.25,45.5,1614748345.56632,7.202
1605,0.317,47.0,3.367,45.0,1614748346.6247296,6.14
1606,1.178,46.5,3.772,45.0,1614748347.6626353,7.426
1607,0.352,48.0,4.77,46.0,1614748348.7185287,8.315
1608,1.637,47.0,0.44,44.0,1614748349.7709947,4.72
1609,0.766,44.0,0.04,43.0,1614748350.8159873,3.582
1610,0.353,46.5,3.929,45.0,1614748351.8654995,7.281
1611,0.394,47.0,3.784,45.0,1614748352.9137542,6.791
1612,0.314,48.0,4.479,45.5,1614748353.9620602,7.426
1613,1.47,45.5,2.026,45.5,1614748355.0014365,5.912
1614,0.316,47.0,3.441,45.5,1614748356.0491526,6.486
1615,0.353,47.5,4.479,46.0,1614748357.102742,7.466
1616,0.392,48.0,4.44,46.5,1614748358.1479049,7.505
1617,0.885,45.0,0.16,44.0,1614748359.1889284,3.737
1618,1.56,45.0,0.36,43.5,1614748360.2370443,4.487
1619,0.317,46.5,3.288,45.5,1614748361.2880027,6.031
1620,0.314,47.5,4.479,46.0,1614748362.3394332,7.466
1621,0.314,48.0,4.55,46.0,1614748363.3893306,7.544
1622,0.314,47.0,4.25,46.0,1614748364.438896,7.056
1623,0.276,47.5,3.948,46.0,1614748365.484638,6.752
1624,0.314,48.0,4.479,46.0,1614748366.5375087,7.426
1625,1.154,46.5,1.433,45.0,1614748367.5900054,5.334
1626,0.884,45.0,0.12,43.0,1614748368.6314726,3.703
1627,0.433,47.5,3.896,46.0,1614748369.6781378,7.242
1628,0.315,47.0,4.027,45.5,1614748370.7270384,6.673
1629,0.314,48.5,4.558,46.0,1614748371.7782543,7.426
1630,0.315,47.5,3.288,45.5,1614748372.8444905,5.912
1631,0.357,47.5,3.169,45.5,1614748373.8966782,6.14
1632,0.314,48.0,4.511,46.0,1614748374.9503672,7.584
1633,0.314,48.5,4.7,47.0,1614748375.99981,7.65
1634,0.884,46.0,0.16,44.5,1614748377.0496678,3.898
1635,0.767,45.0,0.0,46.0,1614748378.0928462,3.144
1636,0.317,48.0,3.406,46.0,1614748379.146888,6.1
1637,0.434,48.0,3.902,46.5,1614748380.1945524,6.831
1638,0.351,49.0,4.949,47.0,1614748381.2450824,8.549
1639,0.317,48.0,3.412,46.5,1614748382.2897868,5.912
1640,0.315,48.0,3.942,46.5,1614748383.339715,6.791
1641,0.314,49.0,4.519,47.0,1614748384.3902338,7.505
1642,0.355,48.5,3.981,46.5,1614748385.435108,6.831
1643,0.806,46.0,0.0,46.5,1614748386.4818227,3.462
1644,0.593,47.5,3.316,46.5,1614748387.5259733,6.594
1645,0.315,48.5,3.869,46.5,1614748388.5758803,6.791
1646,0.314,49.5,4.59,47.0,1614748389.6261683,7.544
1647,0.355,49.0,3.981,47.0,1614748390.6745963,6.859
1648,0.316,48.0,3.406,46.5,1614748391.725393,6.14
1649,0.315,49.0,3.909,46.5,1614748392.7687402,6.791
1650,0.312,50.0,4.801,47.5,1614748393.821246,8.471
1651,1.402,47.5,0.16,45.5,1614748394.862596,4.407
1652,0.846,46.5,0.161,45.0,1614748395.9084241,3.582
1653,0.356,48.0,3.322,46.5,1614748396.9544141,6.298
1654,0.355,49.0,3.784,47.0,1614748398.0063655,6.791
1655,0.391,50.0,4.77,47.5,1614748399.055875,8.133
1656,0.833,48.0,3.01,47.0,1614748400.092009,6.071
1657,0.316,49.0,3.948,47.0,1614748401.1494443,6.673
1658,0.314,49.5,4.44,47.5,1614748402.199797,7.505
1659,0.353,50.0,4.401,47.5,1614748403.2537622,7.387
1660,0.924,46.5,0.161,45.5,1614748404.29808,3.697
1661,0.597,47.5,2.384,46.5,1614748405.3465858,5.762
1662,0.316,49.0,3.948,47.0,1614748406.3936856,6.673
1663,0.314,50.0,4.479,47.5,1614748407.4418857,7.584
1664,0.353,50.0,4.472,47.5,1614748408.5041933,7.65
1665,0.277,48.5,3.367,47.5,1614748409.556156,6.259
1666,0.355,50.0,3.942,47.5,1614748410.6081185,6.859
1667,0.352,50.5,4.762,48.0,1614748411.6636755,8.393
1668,1.482,47.5,0.2,46.5,1614748412.7096705,4.407
1669,0.887,46.5,0.04,45.0,1614748413.7532597,3.462
1670,0.432,48.5,4.04,47.5,1614748414.8064036,7.387
1671,0.355,49.5,3.902,48.0,1614748415.855721,6.899
1672,0.314,50.0,4.519,48.0,1614748416.9048204,7.466
1673,1.589,48.0,1.864,47.5,1614748417.9451392,5.952
1674,0.317,49.0,3.367,47.5,1614748418.9965742,6.407
1675,0.314,50.5,4.55,48.0,1614748420.053827,7.544
1676,0.353,50.0,4.668,48.5,1614748421.101674,7.584
1677,0.725,47.5,0.161,46.0,1614748422.151024,3.663
1678,1.8,47.5,0.16,45.5,1614748423.197529,4.6
1679,0.317,49.5,3.169,47.5,1614748424.2390442,6.1
1680,0.314,50.0,4.479,48.0,1614748425.2968016,7.426
1681,0.314,50.5,4.55,48.5,1614748426.3472266,7.544
1682,0.314,50.5,4.401,49.0,1614748427.3897977,7.466
1683,1.178,50.5,3.772,48.5,1614748428.4319568,7.544
1684,0.353,51.0,4.629,49.0,1614748429.4804034,7.689
1685,0.355,49.0,3.288,49.0,1614748430.5250893,5.912
1686,0.806,47.0,0.12,46.0,1614748431.5681434,3.778
1687,0.592,49.5,3.356,48.5,1614748432.6229239,6.633
1688,0.355,49.5,3.863,48.5,1614748433.6724534,6.899
1689,0.353,50.5,4.59,48.5,1614748434.719448,7.505
1690,0.354,50.0,3.902,48.5,1614748435.7637556,6.978
1691,0.395,49.5,3.322,48.5,1614748436.8102834,6.328
1692,0.315,51.0,4.1,48.5,1614748437.862549,7.096
1693,0.815,51.5,5.003,49.5,1614748438.9117181,9.168
1694,1.201,48.0,0.36,47.0,1614748439.9558408,4.68
1695,1.484,48.0,0.04,46.0,1614748441.0090394,4.012
1696,0.867,50.5,3.429,48.5,1614748442.054042,6.899
1697,0.315,50.5,3.981,48.5,1614748443.097137,6.859
1698,0.351,51.0,4.84,49.0,1614748444.1507778,8.613
1699,0.317,49.5,3.412,49.0,1614748445.2000058,5.952
1700,0.315,51.0,3.863,49.0,1614748446.2440364,6.859
1701,0.353,51.5,4.629,49.0,1614748447.2939847,7.728
1702,0.707,51.5,4.008,49.0,1614748448.3370688,7.466
1703,0.766,48.5,0.161,47.0,1614748449.3798537,3.778
1704,0.672,50.0,3.164,48.5,1614748450.4335098,6.526
1705,0.355,51.5,3.981,48.5,1614748451.4785547,6.831
1706,0.392,51.5,4.433,49.0,1614748452.5250041,7.65
1707,0.433,51.0,4.172,49.0,1614748453.5743184,7.006
1708,0.356,50.5,3.474,49.0,1614748454.6233048,6.526
1709,0.355,51.0,3.981,49.0,1614748455.6670768,6.859
1710,0.391,52.0,4.84,49.5,1614748456.7224073,8.588
1711,1.68,49.5,0.2,47.5,1614748457.7660124,4.64
1712,0.885,48.5,0.12,46.5,1614748458.8129718,3.898
1713,0.355,50.0,3.356,48.5,1614748459.853521,6.594
1714,0.315,50.5,4.021,49.0,1614748460.9033577,6.831
1715,1.055,52.5,4.606,49.5,1614748461.9502678,8.393
1716,1.265,51.0,2.729,49.0,1614748462.990667,6.17
1717,0.355,51.5,3.784,49.5,1614748464.0389125,6.702
1718,0.314,52.0,4.59,49.5,1614748465.0905247,7.571
1719,0.353,52.0,4.629,50.0,1614748466.1396585,7.571
1720,0.805,48.5,0.0,47.0,1614748467.1960874,3.617
1721,1.522,48.5,0.28,47.0,1614748468.235576,4.366
1722,0.316,50.5,3.248,48.5,1614748469.2875593,6.14
1723,0.313,51.0,4.433,49.0,1614748470.3384247,7.532
1724,0.391,51.5,4.543,49.0,1614748471.3866315,7.689
1725,0.392,50.0,4.204,49.0,1614748472.4359,7.163
1726,0.354,51.0,3.981,48.5,1614748473.4835227,6.82
1727,0.353,51.5,4.472,49.0,1614748474.5305645,7.532
1728,0.995,50.0,1.592,47.5,1614748475.5753813,5.175
1729,0.845,48.0,0.04,48.0,1614748476.6195247,3.617
1730,0.592,48.5,3.04,48.0,1614748477.67752,6.594
1731,0.315,50.0,3.902,48.5,1614748478.7241867,6.78
1732,0.47,51.0,4.59,48.5,1614748479.7711675,7.611
1733,0.315,50.0,3.942,48.5,1614748480.8218222,6.82
1734,0.316,49.0,3.322,48.0,1614748481.867598,6.249
1735,0.315,50.5,4.172,48.5,1614748482.9188566,7.124
1736,0.35,50.5,4.902,48.5,1614748483.9681175,8.638
1737,0.766,47.5,0.161,46.0,1614748485.0138586,3.341
1738,0.805,46.5,0.04,45.5,1614748486.0651298,3.462
1739,0.316,49.0,3.316,47.5,1614748487.1172316,6.515
1740,0.355,50.5,3.975,47.5,1614748488.1674972,7.084
1741,0.428,51.0,4.941,48.5,1614748489.2192743,8.677
1742,0.317,49.5,3.406,48.0,1614748490.2718554,6.021
1743,0.354,49.0,3.745,47.5,1614748491.325921,6.859
1744,0.353,50.0,4.582,48.0,1614748492.3843443,7.65
1745,0.354,49.5,3.942,48.0,1614748493.4395943,6.78
1746,0.685,47.5,0.161,45.0,1614748494.4841328,3.381
1747,0.553,48.5,3.316,47.0,1614748495.5300155,6.407
1748,0.394,49.0,3.784,47.0,1614748496.5726798,6.899
1749,0.353,50.5,4.59,48.0,1614748497.6176083,7.532
1750,0.354,49.5,3.975,47.5,1614748498.6638858,7.006
1751,1.18,49.5,3.311,47.0,1614748499.7021453,6.82
1752,0.354,49.5,3.824,47.5,1614748500.7524455,6.859
1753,0.351,50.0,4.902,48.0,1614748501.8118007,8.652
1754,1.282,47.0,0.16,46.0,1614748502.8604674,3.932
1755,0.686,45.5,0.04,45.0,1614748503.9041302,3.185
1756,0.356,48.0,3.282,47.0,1614748504.9518516,6.249
1757,0.315,49.0,3.981,46.5,1614748505.9950552,6.82
1758,0.351,49.0,4.801,47.5,1614748507.0517051,8.393
1759,0.594,48.0,3.248,47.0,1614748508.0917144,6.1
1760,1.178,48.5,3.648,47.0,1614748509.1332667,7.414
1761,0.353,49.5,4.511,47.0,1614748510.1834729,7.532
1762,0.353,49.0,4.243,47.0,1614748511.2358427,7.23
1763,0.845,46.0,0.2,45.0,1614748512.2823293,3.812
1764,0.915,46.0,1.512,45.5,1614748513.3260658,5.254
1765,0.394,48.0,3.745,46.0,1614748514.371215,6.662
1766,0.353,49.5,4.55,46.5,1614748515.4227827,7.493
1767,0.313,49.0,4.629,47.0,1614748516.4859066,7.493
1768,0.315,47.5,3.316,46.5,1614748517.532971,6.397
1769,0.315,48.5,4.021,46.0,1614748518.5820775,6.78
1770,1.134,49.0,4.418,47.0,1614748519.6261718,8.133
1771,1.397,47.5,0.32,45.0,1614748520.6847188,4.632
1772,0.885,45.5,0.04,44.0,1614748521.7302175,3.3
1773,0.314,47.0,3.851,46.0,1614748522.7812426,7.375
1774,0.276,47.5,3.784,46.5,1614748523.8349016,6.859
1775,0.275,48.0,4.361,46.5,1614748524.8879452,7.387
1776,1.99,46.5,0.797,45.5,1614748525.9333344,4.984
1777,0.316,47.0,3.367,46.5,1614748526.984695,6.14
1778,0.314,48.5,4.59,46.5,1614748528.0451493,7.532
1779,1.171,49.5,4.599,46.5,1614748529.0864766,8.418
